sentence_id,bertscore_my,bertscore_ref,rougeL_my,rougeL_ref,bleu_my,bleu_ref,emotion_my,emotion_ref,novelty_my,novelty_ref,score_my,score_ref,winner
12,70.03141045570374,77.15623378753662,26.31578947368421,37.03703703703704,0.0,12.713423202790352,0.9999981958964889,0.9999987529203075,30.76923076923077,43.47826086956522,49.16683704328777,57.51876194607677,0
12,75.85771083831787,77.15623378753662,24.0,37.03703703703704,5.576118658844901,12.713423202790352,0.7872538043108263,0.9999987529203075,44.44444444444444,43.47826086956522,49.63986810134483,57.51876194607677,0
13,80.29971122741699,72.10386991500854,48.78048780487805,21.917808219178088,17.313654357687955,0.0,0.13958277582583234,0.08664713398396595,10.526315789473683,50.0,46.0434422508035,37.015513534807,1
13,74.14429783821106,72.10386991500854,28.57142857142857,21.917808219178088,3.249161531678845,0.0,0.1368612259210913,0.08664713398396595,28.57142857142857,50.0,38.490796861942066,37.015513534807,1
13,75.30969977378845,72.10386991500854,32.142857142857146,21.917808219178088,8.654010173842059,0.0,0.042072518720010166,0.08664713398396595,33.33333333333333,50.0,39.65663184675004,37.015513534807,1
13,71.03903889656067,72.10386991500854,23.376623376623375,21.917808219178088,0.0,0.0,0.3359287448772097,0.08664713398396595,52.94117647058824,50.0,41.04086827816905,37.015513534807,1
14,85.30861735343933,75.74212551116943,51.04166666666667,23.076923076923077,22.28424886878263,0.0,0.7120043961040436,0.9642409198366988,23.333333333333332,21.428571428571427,58.97446934558182,48.885445638547694,1
14,81.86084032058716,75.74212551116943,41.45077720207254,23.076923076923077,17.043553054543096,0.0,0.5834355417167479,0.9642409198366988,25.925925925925924,21.428571428571427,52.914647089248916,48.885445638547694,1
14,82.85055160522461,75.74212551116943,40.93567251461989,23.076923076923077,15.357159754294617,0.0,0.9960343820239724,0.9642409198366988,14.285714285714285,21.428571428571427,57.904272312558795,48.885445638547694,1
14,85.87899804115295,75.74212551116943,52.96803652968036,23.076923076923077,21.82865953232147,0.0,0.25122269034469413,0.9642409198366988,29.411764705882355,21.428571428571427,53.28347420243048,48.885445638547694,1
15,84.51024293899536,72.5140392780304,50.877192982456144,16.9811320754717,20.91974472192546,0.0,0.9999976053190129,0.9999432608065253,17.647058823529413,84.61538461538461,62.20051494468937,53.0858841398149,1
15,75.55578947067261,72.5140392780304,27.27272727272727,16.9811320754717,9.141870734771528,0.0,0.9996990789134461,0.9999432608065253,60.0,84.61538461538461,55.629474926834654,53.0858841398149,1
15,80.77269792556763,72.5140392780304,37.28813559322033,16.9811320754717,11.569723391363967,0.0,0.9999659994522898,0.9999432608065253,29.411764705882355,84.61538461538461,57.26860314333092,53.0858841398149,1
15,76.82287096977234,72.5140392780304,25.373134328358205,16.9811320754717,5.710140645418878,0.0,0.956622809607149,0.9999432608065253,66.66666666666666,84.61538461538461,55.103818329096605,53.0858841398149,1
1,73.52049350738525,73.18005561828613,25.423728813559322,19.327731092436977,2.1782056210738876,1.313769152160638,0.7438960923497844,0.9998836552453525,27.27272727272727,52.63157894736842,46.30054988665524,50.90343033575062,0
1,73.61156940460205,73.18005561828613,39.405204460966544,19.327731092436977,11.175687096389847,1.313769152160638,0.11738944739390567,0.9998836552453525,30.303030303030305,52.63157894736842,42.08284821252245,50.90343033575062,0
1,74.1409182548523,73.18005561828613,35.741444866920155,19.327731092436977,8.26677128789132,1.313769152160638,0.9999126700040134,0.9998836552453525,30.0,52.63157894736842,54.123388349172245,50.90343033575062,1
1,72.89846539497375,73.18005561828613,26.200873362445414,19.327731092436977,2.2104267083121245,1.313769152160638,0.9812953047188616,0.9998836552453525,16.666666666666664,52.63157894736842,48.78234147254857,50.90343033575062,0
2,79.04351353645325,71.82090282440186,31.390134529147986,14.14141414141414,8.29259521363788,0.9755452726540798,0.8292336556003844,0.13635055355966386,30.0,53.333333333333336,52.195157486097074,36.19759295152059,1
2,80.48949241638184,71.82090282440186,37.32057416267943,14.14141414141414,8.454503797376136,0.9755452726540798,0.9234167176759327,0.13635055355966386,18.75,53.333333333333336,54.49589222114891,36.19759295152059,1
2,79.76612448692322,71.82090282440186,36.283185840707965,14.14141414141414,10.010052001583334,0.9755452726540798,0.9959367540053288,0.13635055355966386,32.0,53.333333333333336,56.62949914091755,36.19759295152059,1
2,77.96357274055481,71.82090282440186,29.665071770334933,14.14141414141414,4.556476026319458,0.9755452726540798,0.7820802051463579,0.13635055355966386,25.0,53.333333333333336,49.6181928829212,36.19759295152059,1
3,66.74613356590271,73.20444583892822,5.769230769230768,16.260162601626014,9.272376017132928e-06,0.6016230830291246,0.1360768271633075,0.1498420186616758,0.0,45.45454545454545,26.84460823867966,36.569924981865434,0
3,75.35273432731628,73.20444583892822,19.491525423728813,16.260162601626014,0.9383044477757958,0.6016230830291246,0.4002599272749068,0.1498420186616758,40.909090909090914,45.45454545454545,41.48189203769197,36.569924981865434,1
3,76.51614546775818,73.20444583892822,26.446280991735538,16.260162601626014,2.8939155145530684,0.6016230830291246,0.40600344484662465,0.1498420186616758,29.411764705882355,45.45454545454545,42.8575366321198,36.569924981865434,1
3,70.41589617729187,73.20444583892822,8.256880733944955,16.260162601626014,0.010321533324393967,0.6016230830291246,0.049244488958764654,0.1498420186616758,25.0,45.45454545454545,29.949999409918522,36.569924981865434,0
4,84.33164358139038,76.11947059631348,53.09734513274337,28.571428571428577,22.7731329657876,6.3584912467183505,0.14879881086726665,0.31631844571475765,10.526315789473683,33.33333333333333,49.49099522349698,42.816555557629314,1
4,80.16963005065918,76.11947059631348,42.73504273504274,28.571428571428577,16.6111463238055,6.3584912467183505,0.989003811551995,0.31631844571475765,18.181818181818183,33.33333333333333,57.88804214152396,42.816555557629314,1
4,81.05764389038086,76.11947059631348,31.57894736842105,28.571428571428577,14.095028622885811,6.3584912467183505,0.9718473778266334,0.31631844571475765,31.818181818181817,33.33333333333333,56.13869534638911,42.816555557629314,1
4,73.58183860778809,76.11947059631348,23.076923076923077,28.571428571428577,8.260209782428687,6.3584912467183505,0.988931316334045,0.31631844571475765,43.75,33.33333333333333,51.97087549433158,42.816555557629314,1
5,78.58031392097473,70.71279883384705,36.144578313253014,23.880597014925375,15.44056128989447,4.244226074774614,0.9971468204573974,0.992410907430204,30.76923076923077,37.5,56.88946402792263,49.99242636824707,1
5,77.74137258529663,70.71279883384705,34.66666666666667,23.880597014925375,13.671160170047836,4.244226074774614,0.5307071835211549,0.992410907430204,27.27272727272727,37.5,48.61470157711772,49.99242636824707,0
5,82.66363143920898,70.71279883384705,37.64705882352942,23.880597014925375,16.985406341911037,4.244226074774614,0.29858673859648177,0.992410907430204,14.285714285714285,37.5,46.79921916841081,49.99242636824707,0
5,76.91808938980103,70.71279883384705,20.0,23.880597014925375,0.0,4.244226074774614,0.1491470915383757,0.992410907430204,30.0,37.5,37.158537659505996,49.99242636824707,0
6,67.63680577278137,69.27685141563416,10.0,17.39130434782609,0.008499067384711461,1.6190792438317088,0.07564544782169813,0.9770716547272917,33.33333333333333,58.82352941176471,30.64217193123999,49.37601373108908,0
6,69.87055540084839,69.27685141563416,13.824884792626726,17.39130434782609,0.7175690385160587,1.6190792438317088,0.09975744990011681,0.9770716547272917,50.0,58.82352941176471,34.51491269273278,49.37601373108908,0
6,69.31318044662476,69.27685141563416,14.414414414414416,17.39130434782609,1.0047874786048514,1.6190792438317088,0.16143520697989577,0.9770716547272917,50.0,58.82352941176471,35.43546298641143,49.37601373108908,0
6,66.61032438278198,69.27685141563416,10.0,17.39130434782609,0.039122755553817105,1.6190792438317088,0.06774049140151694,0.9770716547272917,16.666666666666664,58.82352941176471,28.50225598499619,49.37601373108908,0
7,74.67625141143799,71.98497653007507,19.51219512195122,22.77227722772277,2.9323334804784538,4.867930994206072,0.9995437847020264,0.9991353217287983,43.47826086956522,47.61904761904761,50.79556965404979,51.366935329424614,0
7,72.0521330833435,71.98497653007507,16.216216216216218,22.77227722772277,1.17136341510385,4.867930994206072,0.9452071783562133,0.9991353217287983,41.17647058823529,47.61904761904761,47.74375987965659,51.366935329424614,0
7,73.05684685707092,71.98497653007507,17.67955801104972,22.77227722772277,0.0,4.867930994206072,0.6565723145790647,0.9991353217287983,30.76923076923077,47.61904761904761,42.915293698346304,51.366935329424614,0
7,71.75340056419373,71.98497653007507,17.616580310880828,22.77227722772277,2.9646637594359904,4.867930994206072,0.9930093726717375,0.9991353217287983,38.88888888888889,47.61904761904761,48.746564318068366,51.366935329424614,0
8,75.91162323951721,75.23897290229797,30.882352941176467,31.818181818181817,7.073506203037275,6.782355574704617,0.22775612395906286,0.1021217802199027,29.411764705882355,36.84210526315789,41.70820062955491,40.52157653616977,1
8,76.37195587158203,75.23897290229797,41.134751773049636,31.818181818181817,9.503691267735572,6.782355574704617,0.9999956218656887,0.1021217802199027,16.666666666666664,36.84210526315789,55.10602718312845,40.52157653616977,1
8,79.52567934989929,75.23897290229797,40.54054054054054,31.818181818181817,16.306507543755455,6.782355574704617,0.9999873310114842,0.1021217802199027,31.818181818181817,36.84210526315789,58.59672718615365,40.52157653616977,1
8,72.44638204574585,75.23897290229797,20.168067226890756,31.818181818181817,1.6226937945288307,6.782355574704617,0.01848803614043948,0.1021217802199027,50.0,36.84210526315789,35.918975134019654,40.52157653616977,0
9,78.86053323745728,72.40626215934753,33.92857142857142,19.900497512437813,4.217429670588552,1.1409256029428274,0.2112133238919811,0.2101623415693895,24.0,41.17647058823529,42.2841437992209,37.758537156686884,1
9,79.00538444519043,72.40626215934753,42.27642276422765,19.900497512437813,13.25971069696007,1.1409256029428274,0.2100177964690978,0.2101623415693895,27.586206896551722,41.17647058823529,46.11883448810921,37.758537156686884,1
9,80.25614023208618,72.40626215934753,43.037974683544306,19.900497512437813,10.270965958841579,1.1409256029428274,0.21210950588982014,0.2101623415693895,11.538461538461538,41.17647058823529,44.72527638813593,37.758537156686884,1
9,78.18837761878967,72.40626215934753,37.39130434782608,19.900497512437813,6.630781316700718,1.1409256029428274,0.4836681801104967,0.2101623415693895,14.814814814814813,41.17647058823529,46.44487963417694,37.758537156686884,1
10,78.09675931930542,72.80115485191345,36.97478991596638,21.92982456140351,9.578188782711246,3.1754793442704687,0.8290566917515024,0.024695712420164107,26.923076923076923,52.17391304347826,53.14244962673541,37.027009230811444,1
10,75.41890144348145,72.80115485191345,28.947368421052627,21.92982456140351,2.545927193369535,3.1754793442704687,0.18156848945033344,0.024695712420164107,45.45454545454545,52.17391304347826,41.284328576696645,37.027009230811444,1
10,79.59542870521545,72.80115485191345,40.310077519379846,21.92982456140351,10.02117047104554,3.1754793442704687,0.9817559187449137,0.024695712420164107,39.285714285714285,52.17391304347826,58.09400520707233,37.027009230811444,1
10,78.35990190505981,72.80115485191345,35.24590163934426,21.92982456140351,8.086847274828509,3.1754793442704687,0.04071007044056785,0.024695712420164107,38.095238095238095,52.17391304347826,41.8706430339636,37.027009230811444,1
